bin.27	{'GC': 0.581751042473459, 'GC std': 0.025298613193405352, 'Genome size': 1278210, '# ambiguous bases': 0, '# scaffolds': 339, '# contigs': 339, 'Longest scaffold': 12998, 'Longest contig': 12998, 'N50 (scaffolds)': 3663, 'N50 (contigs)': 3663, 'Mean scaffold length': 3770.5309734513276, 'Mean contig length': 3770.5309734513276, 'Coding density': 0.8507584825654626, 'Translation table': 11, '# predicted genes': 1463}
bin.111	{'GC': 0.6930747011479444, 'GC std': 0.020240605388045223, 'Genome size': 2949620, '# ambiguous bases': 0, '# scaffolds': 453, '# contigs': 453, 'Longest scaffold': 56509, 'Longest contig': 56509, 'N50 (scaffolds)': 7690, 'N50 (contigs)': 7690, 'Mean scaffold length': 6511.302428256071, 'Mean contig length': 6511.302428256071, 'Coding density': 0.8742712620608757, 'Translation table': 11, '# predicted genes': 3087}
bin.109	{'GC': 0.6872880641706988, 'GC std': 0.021172751228100518, 'Genome size': 2420544, '# ambiguous bases': 0, '# scaffolds': 493, '# contigs': 493, 'Longest scaffold': 18925, 'Longest contig': 18925, 'N50 (scaffolds)': 5174, 'N50 (contigs)': 5174, 'Mean scaffold length': 4909.82555780933, 'Mean contig length': 4909.82555780933, 'Coding density': 0.9163233554110151, 'Translation table': 11, '# predicted genes': 2616}
bin.3	{'GC': 0.5946630210804694, 'GC std': 0.042240050222807295, 'Genome size': 301369, '# ambiguous bases': 0, '# scaffolds': 70, '# contigs': 70, 'Longest scaffold': 16291, 'Longest contig': 16291, 'N50 (scaffolds)': 3934, 'N50 (contigs)': 3934, 'Mean scaffold length': 4305.271428571428, 'Mean contig length': 4305.271428571428, 'Coding density': 0.7946437755708119, 'Translation table': 11, '# predicted genes': 418}
bin.105	{'GC': 0.6985595717742398, 'GC std': 0.020884026422017667, 'Genome size': 3190093, '# ambiguous bases': 0, '# scaffolds': 414, '# contigs': 414, 'Longest scaffold': 44473, 'Longest contig': 44473, 'N50 (scaffolds)': 9603, 'N50 (contigs)': 9603, 'Mean scaffold length': 7705.538647342995, 'Mean contig length': 7705.538647342995, 'Coding density': 0.9132959446636822, 'Translation table': 11, '# predicted genes': 3262}
bin.33	{'GC': 0.647316832833298, 'GC std': 0.026045803921397995, 'Genome size': 249649, '# ambiguous bases': 0, '# scaffolds': 51, '# contigs': 51, 'Longest scaffold': 42677, 'Longest contig': 42677, 'N50 (scaffolds)': 4522, 'N50 (contigs)': 4522, 'Mean scaffold length': 4895.078431372549, 'Mean contig length': 4895.078431372549, 'Coding density': 0.87636241282761, 'Translation table': 11, '# predicted genes': 314}
bin.37	{'GC': 0.5428354114436991, 'GC std': 0.030054413359557386, 'Genome size': 270839, '# ambiguous bases': 0, '# scaffolds': 28, '# contigs': 28, 'Longest scaffold': 63972, 'Longest contig': 63972, 'N50 (scaffolds)': 14221, 'N50 (contigs)': 14221, 'Mean scaffold length': 9672.82142857143, 'Mean contig length': 9672.82142857143, 'Coding density': 0.8693910404336156, 'Translation table': 11, '# predicted genes': 294}
bin.39	{'GC': 0.7163929201804276, 'GC std': 0.0223821570693967, 'Genome size': 407920, '# ambiguous bases': 0, '# scaffolds': 123, '# contigs': 123, 'Longest scaffold': 6592, 'Longest contig': 6592, 'N50 (scaffolds)': 3287, 'N50 (contigs)': 3287, 'Mean scaffold length': 3316.4227642276423, 'Mean contig length': 3316.4227642276423, 'Coding density': 0.8812512257305354, 'Translation table': 11, '# predicted genes': 465}
bin.25	{'GC': 0.6998903881456316, 'GC std': 0.024502541005953577, 'Genome size': 2406674, '# ambiguous bases': 0, '# scaffolds': 484, '# contigs': 484, 'Longest scaffold': 42033, 'Longest contig': 42033, 'N50 (scaffolds)': 5205, 'N50 (contigs)': 5205, 'Mean scaffold length': 4972.466942148761, 'Mean contig length': 4972.466942148761, 'Coding density': 0.8627416924768373, 'Translation table': 11, '# predicted genes': 2813}
bin.104	{'GC': 0.5080982910430674, 'GC std': 0.015640267355275815, 'Genome size': 1921640, '# ambiguous bases': 0, '# scaffolds': 566, '# contigs': 566, 'Longest scaffold': 9164, 'Longest contig': 9164, 'N50 (scaffolds)': 3282, 'N50 (contigs)': 3282, 'Mean scaffold length': 3395.1236749116606, 'Mean contig length': 3395.1236749116606, 'Coding density': 0.5846521721029954, 'Translation table': 11, '# predicted genes': 3871}
bin.22	{'GC': 0.628332908565133, 'GC std': 0.014584942619295016, 'Genome size': 2491555, '# ambiguous bases': 0, '# scaffolds': 87, '# contigs': 87, 'Longest scaffold': 117938, 'Longest contig': 117938, 'N50 (scaffolds)': 42254, 'N50 (contigs)': 42254, 'Mean scaffold length': 28638.563218390806, 'Mean contig length': 28638.563218390806, 'Coding density': 0.895430363768811, 'Translation table': 11, '# predicted genes': 2132}
bin.42	{'GC': 0.6030640394918151, 'GC std': 0.03208426858358905, 'Genome size': 712654, '# ambiguous bases': 0, '# scaffolds': 222, '# contigs': 222, 'Longest scaffold': 6826, 'Longest contig': 6826, 'N50 (scaffolds)': 3140, 'N50 (contigs)': 3140, 'Mean scaffold length': 3210.153153153153, 'Mean contig length': 3210.153153153153, 'Coding density': 0.8992905393079952, 'Translation table': 11, '# predicted genes': 831}
bin.100	{'GC': 0.5449274989252904, 'GC std': 0.0234755909159806, 'Genome size': 3884770, '# ambiguous bases': 0, '# scaffolds': 735, '# contigs': 735, 'Longest scaffold': 57640, 'Longest contig': 57640, 'N50 (scaffolds)': 5741, 'N50 (contigs)': 5741, 'Mean scaffold length': 5285.401360544218, 'Mean contig length': 5285.401360544218, 'Coding density': 0.8906733217153139, 'Translation table': 11, '# predicted genes': 3731}
bin.34	{'GC': 0.6342461727911337, 'GC std': 0.026741399904396945, 'Genome size': 1286316, '# ambiguous bases': 0, '# scaffolds': 354, '# contigs': 354, 'Longest scaffold': 12728, 'Longest contig': 12728, 'N50 (scaffolds)': 3481, 'N50 (contigs)': 3481, 'Mean scaffold length': 3633.6610169491523, 'Mean contig length': 3633.6610169491523, 'Coding density': 0.8729557900236022, 'Translation table': 11, '# predicted genes': 1445}
bin.38	{'GC': 0.6050948241296058, 'GC std': 0.057854836595416875, 'Genome size': 586085, '# ambiguous bases': 0, '# scaffolds': 112, '# contigs': 112, 'Longest scaffold': 52170, 'Longest contig': 52170, 'N50 (scaffolds)': 6100, 'N50 (contigs)': 6100, 'Mean scaffold length': 5232.901785714285, 'Mean contig length': 5232.901785714285, 'Coding density': 0.7867647184282144, 'Translation table': 11, '# predicted genes': 666}
bin.36	{'GC': 0.6809000457276211, 'GC std': 0.037339915613217305, 'Genome size': 761028, '# ambiguous bases': 0, '# scaffolds': 169, '# contigs': 169, 'Longest scaffold': 19303, 'Longest contig': 19303, 'N50 (scaffolds)': 4482, 'N50 (contigs)': 4482, 'Mean scaffold length': 4503.12426035503, 'Mean contig length': 4503.12426035503, 'Coding density': 0.8773487966277194, 'Translation table': 11, '# predicted genes': 874}
bin.35	{'GC': 0.32086381110670525, 'GC std': 0.01889503379696391, 'Genome size': 1066761, '# ambiguous bases': 0, '# scaffolds': 204, '# contigs': 204, 'Longest scaffold': 15367, 'Longest contig': 15367, 'N50 (scaffolds)': 5731, 'N50 (contigs)': 5731, 'Mean scaffold length': 5229.220588235294, 'Mean contig length': 5229.220588235294, 'Coding density': 0.8989473743415817, 'Translation table': 11, '# predicted genes': 1158}
bin.46	{'GC': 0.6500695552729724, 'GC std': 0.108021144299818, 'Genome size': 585865, '# ambiguous bases': 0, '# scaffolds': 74, '# contigs': 74, 'Longest scaffold': 62652, 'Longest contig': 62652, 'N50 (scaffolds)': 16253, 'N50 (contigs)': 16253, 'Mean scaffold length': 7917.094594594595, 'Mean contig length': 7917.094594594595, 'Coding density': 0.8079250339241976, 'Translation table': 11, '# predicted genes': 616}
bin.23	{'GC': 0.6991145777578819, 'GC std': 0.022268493509929838, 'Genome size': 2466168, '# ambiguous bases': 0, '# scaffolds': 553, '# contigs': 553, 'Longest scaffold': 20701, 'Longest contig': 20701, 'N50 (scaffolds)': 4535, 'N50 (contigs)': 4535, 'Mean scaffold length': 4459.616636528029, 'Mean contig length': 4459.616636528029, 'Coding density': 0.9175700925484396, 'Translation table': 11, '# predicted genes': 2782}
bin.43	{'GC': 0.5082572606276984, 'GC std': 0.011732313567460146, 'Genome size': 1801566, '# ambiguous bases': 0, '# scaffolds': 543, '# contigs': 543, 'Longest scaffold': 7998, 'Longest contig': 7998, 'N50 (scaffolds)': 3252, 'N50 (contigs)': 3252, 'Mean scaffold length': 3317.8011049723755, 'Mean contig length': 3317.8011049723755, 'Coding density': 0.883167200091476, 'Translation table': 4, '# predicted genes': 1941}
bin.24	{'GC': 0.683754133174606, 'GC std': 0.023425645632025302, 'Genome size': 3171896, '# ambiguous bases': 0, '# scaffolds': 808, '# contigs': 808, 'Longest scaffold': 56208, 'Longest contig': 56208, 'N50 (scaffolds)': 3813, 'N50 (contigs)': 3813, 'Mean scaffold length': 3925.6138613861385, 'Mean contig length': 3925.6138613861385, 'Coding density': 0.8944700582869047, 'Translation table': 11, '# predicted genes': 3596}
bin.45	{'GC': 0.6365406415942404, 'GC std': 0.027501496238511416, 'Genome size': 1508430, '# ambiguous bases': 0, '# scaffolds': 422, '# contigs': 422, 'Longest scaffold': 9503, 'Longest contig': 9503, 'N50 (scaffolds)': 3452, 'N50 (contigs)': 3452, 'Mean scaffold length': 3574.478672985782, 'Mean contig length': 3574.478672985782, 'Coding density': 0.8917927911802338, 'Translation table': 11, '# predicted genes': 1626}
bin.53	{'GC': 0.6255651347498472, 'GC std': 0.02410992122996806, 'Genome size': 368275, '# ambiguous bases': 0, '# scaffolds': 116, '# contigs': 116, 'Longest scaffold': 7811, 'Longest contig': 7811, 'N50 (scaffolds)': 3104, 'N50 (contigs)': 3104, 'Mean scaffold length': 3174.7844827586205, 'Mean contig length': 3174.7844827586205, 'Coding density': 0.891944878148123, 'Translation table': 11, '# predicted genes': 436}
bin.21	{'GC': 0.7060003182852754, 'GC std': 0.04002382132841688, 'Genome size': 4681335, '# ambiguous bases': 0, '# scaffolds': 347, '# contigs': 347, 'Longest scaffold': 124187, 'Longest contig': 124187, 'N50 (scaffolds)': 21858, 'N50 (contigs)': 21858, 'Mean scaffold length': 13490.878962536022, 'Mean contig length': 13490.878962536022, 'Coding density': 0.897718065466368, 'Translation table': 11, '# predicted genes': 4352}
bin.30	{'GC': 0.658166761898219, 'GC std': 0.018188585774389556, 'Genome size': 2387164, '# ambiguous bases': 0, '# scaffolds': 464, '# contigs': 464, 'Longest scaffold': 25548, 'Longest contig': 25548, 'N50 (scaffolds)': 5484, 'N50 (contigs)': 5484, 'Mean scaffold length': 5144.75, 'Mean contig length': 5144.75, 'Coding density': 0.9134186004815756, 'Translation table': 11, '# predicted genes': 2428}
bin.31	{'GC': 0.4690889290582588, 'GC std': 0.023265140222627913, 'Genome size': 2699680, '# ambiguous bases': 0, '# scaffolds': 469, '# contigs': 469, 'Longest scaffold': 20825, 'Longest contig': 20825, 'N50 (scaffolds)': 6524, 'N50 (contigs)': 6524, 'Mean scaffold length': 5756.2473347547975, 'Mean contig length': 5756.2473347547975, 'Coding density': 0.5413745332780181, 'Translation table': 11, '# predicted genes': 5052}
bin.51	{'GC': 0.5742053211381198, 'GC std': 0.02196891044768102, 'Genome size': 443890, '# ambiguous bases': 0, '# scaffolds': 53, '# contigs': 53, 'Longest scaffold': 28757, 'Longest contig': 28757, 'N50 (scaffolds)': 12474, 'N50 (contigs)': 12474, 'Mean scaffold length': 8375.283018867925, 'Mean contig length': 8375.283018867925, 'Coding density': 0.8771114465295456, 'Translation table': 11, '# predicted genes': 424}
bin.44	{'GC': 0.7016148871750781, 'GC std': 0.021038186685142624, 'Genome size': 3121828, '# ambiguous bases': 0, '# scaffolds': 696, '# contigs': 696, 'Longest scaffold': 20468, 'Longest contig': 20468, 'N50 (scaffolds)': 4538, 'N50 (contigs)': 4538, 'Mean scaffold length': 4485.385057471264, 'Mean contig length': 4485.385057471264, 'Coding density': 0.8633544192697356, 'Translation table': 11, '# predicted genes': 3452}
bin.49	{'GC': 0.7055595418725785, 'GC std': 0.019768588189028744, 'Genome size': 2225669, '# ambiguous bases': 0, '# scaffolds': 466, '# contigs': 466, 'Longest scaffold': 41274, 'Longest contig': 41274, 'N50 (scaffolds)': 4780, 'N50 (contigs)': 4780, 'Mean scaffold length': 4776.1137339055795, 'Mean contig length': 4776.1137339055795, 'Coding density': 0.9053637355779318, 'Translation table': 11, '# predicted genes': 2529}
bin.41	{'GC': 0.715152048406419, 'GC std': 0.020833407818226804, 'Genome size': 1920737, '# ambiguous bases': 0, '# scaffolds': 519, '# contigs': 519, 'Longest scaffold': 12479, 'Longest contig': 12479, 'N50 (scaffolds)': 3572, 'N50 (contigs)': 3572, 'Mean scaffold length': 3700.8420038535646, 'Mean contig length': 3700.8420038535646, 'Coding density': 0.9045699645500659, 'Translation table': 11, '# predicted genes': 2202}
bin.20	{'GC': 0.6889899128973999, 'GC std': 0.021608787757799387, 'Genome size': 5200304, '# ambiguous bases': 0, '# scaffolds': 682, '# contigs': 682, 'Longest scaffold': 48699, 'Longest contig': 48699, 'N50 (scaffolds)': 9103, 'N50 (contigs)': 9103, 'Mean scaffold length': 7625.07917888563, 'Mean contig length': 7625.07917888563, 'Coding density': 0.8708390894070808, 'Translation table': 11, '# predicted genes': 5386}
bin.12	{'GC': 0.6953379998840675, 'GC std': 0.021944608850647765, 'Genome size': 3691806, '# ambiguous bases': 0, '# scaffolds': 608, '# contigs': 608, 'Longest scaffold': 33250, 'Longest contig': 33250, 'N50 (scaffolds)': 6989, 'N50 (contigs)': 6989, 'Mean scaffold length': 6072.049342105263, 'Mean contig length': 6072.049342105263, 'Coding density': 0.865434965976002, 'Translation table': 11, '# predicted genes': 3871}
bin.32	{'GC': 0.6919315547395439, 'GC std': 0.01883877995451774, 'Genome size': 3396466, '# ambiguous bases': 0, '# scaffolds': 578, '# contigs': 578, 'Longest scaffold': 38959, 'Longest contig': 38959, 'N50 (scaffolds)': 6724, 'N50 (contigs)': 6724, 'Mean scaffold length': 5876.23875432526, 'Mean contig length': 5876.23875432526, 'Coding density': 0.8699739670587016, 'Translation table': 11, '# predicted genes': 3630}
bin.58	{'GC': 0.43863414197598855, 'GC std': 0.020576821066889205, 'Genome size': 581056, '# ambiguous bases': 0, '# scaffolds': 52, '# contigs': 52, 'Longest scaffold': 35556, 'Longest contig': 35556, 'N50 (scaffolds)': 14299, 'N50 (contigs)': 14299, 'Mean scaffold length': 11174.153846153846, 'Mean contig length': 11174.153846153846, 'Coding density': 0.3491987002973896, 'Translation table': 11, '# predicted genes': 684}
bin.48	{'GC': 0.5537090484478618, 'GC std': 0.035817985876351294, 'Genome size': 1361670, '# ambiguous bases': 0, '# scaffolds': 471, '# contigs': 471, 'Longest scaffold': 5336, 'Longest contig': 5336, 'N50 (scaffolds)': 2798, 'N50 (contigs)': 2798, 'Mean scaffold length': 2891.019108280255, 'Mean contig length': 2891.019108280255, 'Coding density': 0.5165620157600593, 'Translation table': 11, '# predicted genes': 2963}
bin.59	{'GC': 0.6791315956279662, 'GC std': 0.02212301535072087, 'Genome size': 1606026, '# ambiguous bases': 0, '# scaffolds': 388, '# contigs': 388, 'Longest scaffold': 17048, 'Longest contig': 17048, 'N50 (scaffolds)': 4144, 'N50 (contigs)': 4144, 'Mean scaffold length': 4139.242268041237, 'Mean contig length': 4139.242268041237, 'Coding density': 0.9132000353667998, 'Translation table': 11, '# predicted genes': 1767}
bin.28	{'GC': 0.4813700466015817, 'GC std': 0.014132681210697762, 'Genome size': 4260585, '# ambiguous bases': 0, '# scaffolds': 1138, '# contigs': 1138, 'Longest scaffold': 13265, 'Longest contig': 13265, 'N50 (scaffolds)': 3652, 'N50 (contigs)': 3652, 'Mean scaffold length': 3743.9235500878735, 'Mean contig length': 3743.9235500878735, 'Coding density': 0.8348412248552722, 'Translation table': 4, '# predicted genes': 6921}
bin.50	{'GC': 0.7437403212376965, 'GC std': 0.01848187288860321, 'Genome size': 3240342, '# ambiguous bases': 0, '# scaffolds': 597, '# contigs': 597, 'Longest scaffold': 24347, 'Longest contig': 24347, 'N50 (scaffolds)': 6049, 'N50 (contigs)': 6049, 'Mean scaffold length': 5427.708542713568, 'Mean contig length': 5427.708542713568, 'Coding density': 0.9356200672645048, 'Translation table': 11, '# predicted genes': 3615}
bin.57	{'GC': 0.6045160411200263, 'GC std': 0.016603943396809175, 'Genome size': 1893384, '# ambiguous bases': 0, '# scaffolds': 462, '# contigs': 462, 'Longest scaffold': 46081, 'Longest contig': 46081, 'N50 (scaffolds)': 4100, 'N50 (contigs)': 4100, 'Mean scaffold length': 4098.233766233766, 'Mean contig length': 4098.233766233766, 'Coding density': 0.8753316812648676, 'Translation table': 11, '# predicted genes': 2190}
bin.63	{'GC': 0.47288405055937605, 'GC std': 0.04044326132351842, 'Genome size': 1294478, '# ambiguous bases': 0, '# scaffolds': 430, '# contigs': 430, 'Longest scaffold': 10410, 'Longest contig': 10410, 'N50 (scaffolds)': 2878, 'N50 (contigs)': 2878, 'Mean scaffold length': 3010.413953488372, 'Mean contig length': 3010.413953488372, 'Coding density': 0.4117482104755739, 'Translation table': 11, '# predicted genes': 1735}
bin.54	{'GC': 0.6804845144394825, 'GC std': 0.024877763661916474, 'Genome size': 3188099, '# ambiguous bases': 0, '# scaffolds': 615, '# contigs': 615, 'Longest scaffold': 38783, 'Longest contig': 38783, 'N50 (scaffolds)': 5531, 'N50 (contigs)': 5531, 'Mean scaffold length': 5183.90081300813, 'Mean contig length': 5183.90081300813, 'Coding density': 0.9074595864181131, 'Translation table': 11, '# predicted genes': 3414}
bin.65	{'GC': 0.6572801324302773, 'GC std': 0.024047430016926694, 'Genome size': 990710, '# ambiguous bases': 0, '# scaffolds': 266, '# contigs': 266, 'Longest scaffold': 16681, 'Longest contig': 16681, 'N50 (scaffolds)': 3562, 'N50 (contigs)': 3562, 'Mean scaffold length': 3724.4736842105262, 'Mean contig length': 3724.4736842105262, 'Coding density': 0.864683913556944, 'Translation table': 11, '# predicted genes': 1144}
bin.55	{'GC': 0.6665545841331205, 'GC std': 0.02019254888206755, 'Genome size': 2745001, '# ambiguous bases': 0, '# scaffolds': 511, '# contigs': 511, 'Longest scaffold': 24526, 'Longest contig': 24526, 'N50 (scaffolds)': 5920, 'N50 (contigs)': 5920, 'Mean scaffold length': 5371.821917808219, 'Mean contig length': 5371.821917808219, 'Coding density': 0.903473987805469, 'Translation table': 11, '# predicted genes': 2880}
bin.68	{'GC': 0.2956925546552515, 'GC std': 0.023304827695496744, 'Genome size': 313968, '# ambiguous bases': 0, '# scaffolds': 69, '# contigs': 69, 'Longest scaffold': 27004, 'Longest contig': 27004, 'N50 (scaffolds)': 4570, 'N50 (contigs)': 4570, 'Mean scaffold length': 4550.260869565217, 'Mean contig length': 4550.260869565217, 'Coding density': 0.4837977118687255, 'Translation table': 11, '# predicted genes': 515}
bin.52	{'GC': 0.702111557674188, 'GC std': 0.020133121621026647, 'Genome size': 4589124, '# ambiguous bases': 0, '# scaffolds': 422, '# contigs': 422, 'Longest scaffold': 51821, 'Longest contig': 51821, 'N50 (scaffolds)': 14780, 'N50 (contigs)': 14780, 'Mean scaffold length': 10874.701421800948, 'Mean contig length': 10874.701421800948, 'Coding density': 0.8699132993573501, 'Translation table': 11, '# predicted genes': 4668}
